dataset,method,subject,seed,kappa,accuracy,n_train,n_test,n_classes_test,y_true_seq,y_pred_seq
STEW,ccb,36,0,0.6,0.7837837837837838,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;low;high;low;high;medium;low;low;low;low;low;low;low;low;low;high;low;high;low;low;low;low;high;high;low;high;low;medium;high;low;low;low;high;high;medium;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;low;low;high;medium;high;medium;medium;high;high;high;high;high
STEW,ccb,37,0,-0.22935779816513757,0.0945945945945946,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;medium;low;medium;medium;medium;medium;medium;medium;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;low;medium;medium;medium;low;medium;medium;medium;medium;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;medium;low;low;medium;low;low;low;low;medium;low;low;low;low;low;low;low;low;low;low
STEW,ccb,38,0,0.7297297297297297,0.8648648648648649,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;low;medium;low;low;low;low;low;medium;medium;low;medium;medium;medium;medium;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium
STEW,ccb,39,0,0.5324675324675325,0.7567567567567568,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;high;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;high;high;high;low;low;high;high;high;medium;high;high;medium;low;high;high;high;high;high;high;high;high;high;low;high;low;high;high;low;high;low;low;low;medium;high;low;low;high
STEW,ccb,40,0,0.1578947368421053,0.5675675675675675,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;low;low;low;low;low;low;low;medium;medium;low;low;low;low;low;low;low;high;low;low;low;low;low;low;medium;low;low;high;low;low;low;medium;low;low;medium;low;medium;medium;low;low;low;medium;low;low
STEW,ccb,41,0,-0.4639175257731958,0.04054054054054054,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;low;medium;medium;medium;medium;medium;medium;high;low;high;high;high;high;low;medium;low;high;high;medium;low;high;high;high;high;high;high;low;low;high;high;low;high;high;high;low;low;high;high;low;high;low;high;high;low
STEW,ccb,43,0,0.05747126436781613,0.44594594594594594,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;medium;low;medium;low;low;low;high;low;low;low;low;medium;low;low;medium;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;medium;low;medium;low;low;low;low;low;medium;low;medium;low;medium;high;low;medium;low;high;low;low;low;low;low;medium;low;low;low;medium;low;low;medium;low;low;low
STEW,ccb,44,0,0.16190476190476188,0.40540540540540543,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;medium;medium;medium;medium;medium;medium;low;low;low;low;low;low;low;low;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;low;low;medium;medium;medium;medium;medium;medium;low;low;low;low;medium;medium;medium;low;medium;medium;low;low;medium;low;medium;medium;medium;low;medium;medium;low;low;low;high;medium;medium;medium;medium;medium;medium;low
STEW,ccb,45,0,0.972972972972973,0.9864864864864865,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;low;high
STEW,ccb,46,0,0.2272727272727273,0.5405405405405406,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;low;low;low;low;low;low;low;medium;high;high;low;low;high;medium;medium;low;low;low;low;low;low;medium;low;high;medium;medium;low;high;high;high;low;high;low;medium;low;high;low;medium;low;high;low;medium;low;low;high;high;medium;medium;low;low;medium;low;low;low;medium;high;low;low
STEW,ccb,47,0,0.32432432432432434,0.6621621621621622,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;high;low;high;high;high;high;low;low;high;low;low;high;low;high;low;low;high;low;low;low;low;low;low;low;low;low;low;low;high;high;low;high;low;low;low;high;high;low;high;high;low;high;low;high;high;high;low;high;high;high;high;low;high;low;high;high;low;high;high;low;low;high;high;high;high;high;high;low;low;high;high;high;low
STEW,ccb,48,0,0.4545454545454546,0.7162162162162162,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;medium;high;high;low;medium;low;high;low;medium;low;low;high;high;low;high;high;high;low;low;low;low;low;high;low;high;low;high;high;high;high;low;low;high;high;low;high;low
STEW,ccb,1,1,0.3827160493827161,0.6621621621621622,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;medium;high;low;low;low;high;medium;medium;medium;low;low;high;low;low;high;low;low;low;high;low;high;high;high;medium;low;high;low;medium;low;high;low;low;low;low
STEW,ccb,2,1,0.3137254901960784,0.527027027027027,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;medium;low;high;high;high;medium;high;high;medium;low;high;low;high;low;high;high;high;high;high;high;high;high;high;low;low;high;high;high;high;high;high;high;high;high;high
STEW,ccb,3,1,0.14583333333333337,0.44594594594594594,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;high;high;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;high;high;high;low;high;high;high;low;low;low;low;low;low;low;low;low;low;high;high;high;low;high;low;high;high;high;high;low;low;high;low;low;low;high;high;low;high
STEW,ccb,4,1,0.0736842105263158,0.40540540540540543,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;medium;low;low;high;low;low;high;low;high;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;high;low;low;high;high;low;high;low;high;low;low;low;low;high;low;low;high;high;low;low;low;low;high;low;high;high;high;high;low;low;low;low;high;low;low;low;low;high;high
STEW,ccb,6,1,0.07547169811320753,0.33783783783783783,3256,74,2,medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;low;low;low;high;low;high;low;high;low;high;high;high;low;high;low;low;low;high;low;low;high;high;high;high;low;high;high;high;high;low;high;high;high;high;low;high;high;low;high;high;low;high;low;low;high;high;high;high;low;high;low;low;low;high;high;low;high;high;high;high;low;high;high;high;high;high;low;high
STEW,ccb,7,1,0.0,0.4594594594594595,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;high;low;high;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;medium;low;low;low;low;low;low;low;low;medium;low;low;low;low;low;low;low;low;low;low;low
STEW,ccb,8,1,0.654320987654321,0.8108108108108109,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;high;high;medium;medium;high;high;high;high;medium;high;high;high;high;medium;low;high;high;high;high;high;low;medium;medium;high;high;low;high;low;high;high;high;high;medium;high;low
STEW,ccb,9,1,0.11340206185567014,0.4189189189189189,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,medium;low;medium;medium;medium;low;low;low;low;high;low;medium;low;medium;low;low;low;medium;low;low;low;low;medium;medium;low;low;medium;low;low;low;medium;low;low;low;low;low;low;low;medium;low;high;medium;high;high;low;medium;low;low;high;low;medium;medium;low;medium;medium;low;low;low;medium;low;low;low;low;medium;medium;high;low;low;low;high;low;medium;low;medium
STEW,ccb,10,1,0.14851485148514854,0.4189189189189189,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;high;low;low;low;low;low;high;low;low;high;low;low;low;low;high;medium;low;low;low;low;low;low;low;low;medium;low;low;low;low;low;low;low;low;low;high;high;high;high;high;low;low;high;high;high;low;high;high;high;low;low;low;high;low;high;low;high;high;low;low;high;high;high;low;low;high;low;high;low;high;high;high
